"","betaIntercept","betaX","betatemp","tau_add","tau_obs"
"563",-0.0312655107728276,-0.0753426828421249,-0.0129766522118523,0.138609419320789,0.708736058505951
"564",-0.0414711868780679,-0.0801164453615554,-0.0129095881739675,0.14186878540346,0.700146791072608
"565",-0.00477659090155272,-0.0743507009337394,-0.0117134862634953,0.141004794121066,0.68719181851183
"566",-0.0210336762976903,-0.0746112451292296,-0.0110395553300948,0.141223920176708,0.692538697254992
"567",-0.00962881323036036,-0.0703038139322024,-0.0112016089932746,0.143314585383337,0.688035617042281
"568",-0.0255730692098438,-0.0737410494628799,-0.0108087548355842,0.146352200445569,0.69648670058091
"569",-0.0397907801754557,-0.071353728969418,-0.00763038362616689,0.142570167798887,0.701403894310135
"570",-0.0500481941404431,-0.0674025725606092,-0.00870603561389321,0.140873928859336,0.687015342356744
"571",-0.0361431706567623,-0.0712221983706711,-0.00929684335775518,0.141210000637342,0.700556549244208
"572",-0.0425714292595222,-0.0758693168398686,-0.0115682957039671,0.14045475669114,0.716571870895536
"573",-0.0047602169991857,-0.0723513659595164,-0.0114811603146226,0.141506188000491,0.706138401636609
"574",-0.00820539824563809,-0.0708191430021239,-0.0104646030198784,0.144025785630941,0.684319009797722
"575",-0.0466170482493837,-0.0694114235368847,-0.00838507874036893,0.140959068250006,0.677198413310253
"576",-0.0305387429655101,-0.0726440625965878,-0.0110181332889174,0.142336801938026,0.670250293148844
"577",-0.0250788808841213,-0.0670329340371959,-0.00856504737910386,0.141685383947132,0.698033406553903
"578",-0.0445132928203424,-0.0703284043516505,-0.0097560023250883,0.142736561284072,0.727342249479343
"579",-0.0385058479826996,-0.0692901597799584,-0.0101943969069531,0.14033326644863,0.727196771025332
"580",-0.0687857293250751,-0.074183610369538,-0.00858106635950394,0.138973303863139,0.722485439211696
"581",-0.0538194900341799,-0.0733300186321039,-0.00735710018875591,0.141506973762835,0.706719427339109
"582",-0.0433275689927433,-0.0753357011246705,-0.0125113044347088,0.142001255561337,0.713663535406608
"583",-0.0426959749697992,-0.071248110224751,-0.00928996268737374,0.139554014869904,0.719809004048891
"584",-0.0372492478821911,-0.0744362613404947,-0.0113534335597968,0.139489806870264,0.715927540492526
"585",-0.00488769044757999,-0.0716598566924176,-0.0112305397558561,0.140714401090347,0.709834279284234
"586",0.00385296125793409,-0.0684808076201205,-0.00677696681695945,0.137774482766149,0.704304965185916
"587",-0.0576098783266675,-0.0710832002739442,-0.00848614631735826,0.137463719274818,0.710161082942196
"588",-0.0141291793596257,-0.0694629881803268,-0.0106154227162666,0.142644053138924,0.712142351677337
"589",-0.0611855648694307,-0.0749864483349983,-0.0106311977467254,0.141489398598844,0.714297064712679
"590",-0.0286405081110458,-0.0749842037448432,-0.0109369610047495,0.14228580519514,0.706820067842015
"591",0.0136723294114742,-0.073440786974622,-0.0127116388343496,0.142141641891419,0.699218142089723
"592",-0.0117983286043941,-0.0720721543639658,-0.0100156304316835,0.143411387624232,0.699984955712584
"593",-0.0201046735115343,-0.0726335801303849,-0.0122308044296922,0.142714334895443,0.706325896123093
"594",-0.0304972880171869,-0.0712987692523451,-0.00921824020520753,0.140909237222048,0.695172623114668
"595",-0.0575900628253291,-0.0720773361607344,-0.0101836475963557,0.143699420572335,0.683478226670996
"596",-0.0142736108137319,-0.077691747955705,-0.00975980422177064,0.143011788915847,0.680425731076728
"597",-0.0627124834712694,-0.0692459356680217,-0.00700515282513537,0.139919523231377,0.674296353485705
"598",-0.0654252189115241,-0.0676952985934786,-0.00582018395732079,0.140941736966232,0.677181212231836
"599",-0.069577931704538,-0.0683957661359292,-0.00604357401567471,0.141746080997549,0.688938024756205
"600",-0.0605789239034692,-0.072577819291275,-0.00856501016460626,0.140947624977268,0.686468200218125
"601",-0.0146512953183993,-0.0723623884848676,-0.010831927870765,0.139892281744916,0.68216702336494
"602",-0.0305886611226137,-0.0788522592830231,-0.0104973098385821,0.14029114399073,0.678386289205987
"603",-0.0203858349085204,-0.0717719099109739,-0.0124986766845914,0.141774058931337,0.655925977351664
"604",-0.00964864754579629,-0.075033471512729,-0.0138392316007035,0.143146272601632,0.647937480746877
"605",0.0201538924439692,-0.0816540989595388,-0.0150999566891656,0.144033609283606,0.662646991038334
"606",0.0537944187698676,-0.0743205427987798,-0.0124946724494028,0.141147880587373,0.677415003969365
"607",-0.0578597403303338,-0.0706156205089912,-0.00933629205825785,0.140944652409953,0.683497750092125
"608",-0.0184191441599681,-0.070392820124937,-0.0101181341879571,0.145300338188795,0.670353490709692
"609",-0.0050006931091601,-0.0685459070648166,-0.0109357580265703,0.142567354922824,0.66857054421251
"610",0.00962209386223448,-0.071493432513559,-0.0100653545040527,0.142276671449852,0.662099851746937
"611",-0.0323059736237833,-0.0743557305613467,-0.00880829918325619,0.145572949461107,0.674098665217417
"612",-0.0232565371099533,-0.0733168231999287,-0.00931684059118654,0.142672936107359,0.682466140260784
"613",-0.0567003042107824,-0.0670410793207122,-0.00825053878509056,0.145985668227764,0.675900133988775
"614",-0.0274840768927198,-0.0733261027112897,-0.00966003056825018,0.143766458225808,0.694331286384949
"615",0.00417819152837883,-0.0746610231247467,-0.0135588811517683,0.14090176871635,0.711809702634332
"616",-0.0159234230522711,-0.0758037950921198,-0.0109802336885285,0.144707878402289,0.708669595885253
"617",-0.0191587649876102,-0.0720034756846481,-0.0099218652181579,0.143465538568676,0.705129537506437
"618",-0.0102242169683386,-0.07418992494301,-0.012012568942199,0.144055277063661,0.705437588623321
"619",-0.0214030361046601,-0.0711863166499403,-0.0124190093261265,0.141874110457227,0.704248440220389
"620",-0.0260741701841184,-0.07442675567226,-0.0126597897131056,0.142595128869033,0.720148271627521
"621",-0.031241081983652,-0.0774071484742035,-0.013008355374086,0.139072041479361,0.741856228587316
"622",0.00225543663292099,-0.0742840413208569,-0.0124256348309027,0.135461948027065,0.73116573822128
"623",0.0211410119330784,-0.0754562937877068,-0.0158469480515922,0.136865766168322,0.734805662564671
"624",-0.0138688042591431,-0.0801626887398645,-0.0122757988272493,0.137510234248164,0.725952940373399
"625",-0.00870401719706137,-0.0749595518084577,-0.0127789701520118,0.138252214786312,0.733746758322102
"626",-0.00109182731353074,-0.0742667384580888,-0.0109189840621449,0.140562345709254,0.72833237056961
"627",-0.0242319785345261,-0.0736664443687215,-0.0129530611781665,0.14176508190257,0.732406107125045
"628",-0.0289348732575983,-0.0758464388330795,-0.0111071868787559,0.139170997818477,0.718249315492345
"629",-0.0345380749704964,-0.0752701791711001,-0.0119460695726614,0.137161827761502,0.717713577714994
"630",-0.0187223813465239,-0.0731117925058366,-0.00994199713503623,0.140181618632217,0.73708303892699
"631",-0.0319637163010253,-0.0723991381346166,-0.0110449589025461,0.144896089589822,0.727041364684928
"632",-0.049452945494222,-0.0752704800459827,-0.0127813200709076,0.143233716342533,0.725313567825704
"633",-0.0215063686346765,-0.0772467564968055,-0.0117320480869229,0.138452850265005,0.720697812539762
"634",-0.00722830735329788,-0.0763647280170261,-0.014252132399788,0.137463737981992,0.719254421655325
"635",0.0411794106272577,-0.0800544139941019,-0.0151762514551402,0.137116354051918,0.754942359738476
"636",0.0276864832376404,-0.0760724951118005,-0.0109702845754778,0.136184402603143,0.769162581337895
"637",-0.0052783417126026,-0.0734173984767095,-0.0113661525807709,0.138756980610229,0.763469332987052
"638",-0.0447735127563627,-0.0750162950493262,-0.00988412939022934,0.138146768041532,0.750518398109634
"639",-0.041145030320007,-0.0750833640475214,-0.01201123245358,0.140495444554516,0.756685866499626
"640",-0.00883069990320162,-0.0744811787964942,-0.012673459559847,0.139807447660321,0.739217248823012
"641",-0.00318069747968113,-0.0774330749649789,-0.0123367179559656,0.138956242264459,0.73160209237303
"642",-0.0111090422372,-0.0784715267165675,-0.0110773208406682,0.137521090839169,0.710804782827827
"643",-0.0216031961358092,-0.0712799910696611,-0.0108058244581213,0.138500185310688,0.707839239814944
"644",-0.0133508203184653,-0.0740113574544403,-0.0116208481120226,0.136359186167778,0.716558183863626
"645",-0.0172550944330761,-0.0750089181852367,-0.0102768623027996,0.136127327292344,0.702482337234614
"646",-0.0227845179981136,-0.0739058467047995,-0.0112682529331654,0.137560468712665,0.701131256838089
"647",-0.0441605734097013,-0.0742703802420147,-0.0101862228125975,0.138545939245629,0.715347564512508
"648",-0.0399935902339158,-0.0725030817195243,-0.00991665925633637,0.140084856650765,0.702358948453018
"649",-0.0406988444917098,-0.0698954502504322,-0.00781299411160182,0.138597887268079,0.687507320354166
"650",-0.0472657122147496,-0.0682626908684039,-0.00766508125614017,0.140188179506493,0.695102225788089
"651",-0.0426003370219374,-0.0679321053661916,-0.0101849978485038,0.140143035657368,0.688429342355255
"652",-0.0491718679977769,-0.0718080907426849,-0.0114521401914106,0.141280197195014,0.680532377281718
"653",-0.0138883001408946,-0.0772465580852743,-0.0106602431910161,0.140482886239895,0.670831287337147
"654",-0.0607777730948363,-0.0716205564991526,-0.00914723294671724,0.141611304793711,0.674103017713106
"655",-0.0460478403342888,-0.0738887903879199,-0.00904399649676026,0.145883165027255,0.678416650209731
"656",-0.044364273403257,-0.068330367777664,-0.00935215930454952,0.140537212971364,0.680952886831176
"657",-0.0749268860079303,-0.072303542772069,-0.0054844458762539,0.141224856078565,0.671795661370825
"658",-0.0513082438626335,-0.0725800247617723,-0.00839177079897854,0.146319565854508,0.678116804107765
"659",-0.0613820496590936,-0.0687654875777527,-0.00945953456488961,0.141866578684597,0.686660198341342
"660",-0.0387667385090977,-0.0725611292799156,-0.0121379745782426,0.138139872595616,0.695447964801367
"661",-0.00119874928701114,-0.0719897517457149,-0.0143170650329781,0.136595588137277,0.698008300183395
"662",0.00983272702133104,-0.0779099344356208,-0.0140141561733016,0.136693337917376,0.69559204875324
"663",-0.000533353987648496,-0.0757905263910396,-0.0126874695363514,0.139384854102646,0.690824355122257
"664",-0.0188845445235027,-0.0761615703709604,-0.0136899474178694,0.140111810668023,0.681583715426549
"665",0.0113499055876276,-0.0701664448482701,-0.0122436326036892,0.142493210209344,0.682303652476401
"666",-0.011882417184551,-0.0772177031606843,-0.0134093879837501,0.142486198892316,0.697845329502407
"667",-0.0214342648763178,-0.0767691080114441,-0.00956892755301589,0.140951809158707,0.697768605702981
"668",-0.0145948678575805,-0.0703376941742627,-0.00734318572115938,0.142265131232051,0.706162808458728
"669",-0.0393981026845027,-0.0654606590931137,-0.00699967241781398,0.142949801002664,0.680761030276797
"670",-0.0538111232648985,-0.0712386652811241,-0.00746814156863575,0.142876721518322,0.679586422946095
"671",-0.0305970832258498,-0.0737671700075624,-0.0100862920116427,0.141565036487213,0.694777250338268
"672",-0.046205772343944,-0.072177478050621,-0.00824280729781968,0.140115811107951,0.689896418568374
"673",-0.0625701754346487,-0.0717319338991264,-0.00933198701750724,0.142453296422001,0.700287641254999
"674",-0.0144467402374919,-0.0764714784278068,-0.0131645629881372,0.140335130279596,0.692201831743407
"675",-0.0280742544797294,-0.0758145571509912,-0.0109951754650136,0.140436490187567,0.701575787657092
"676",-0.0483198983880002,-0.0732238216843904,-0.00822277502319598,0.139115150185716,0.700624123507533
"677",-0.0223423245244547,-0.0711944543577038,-0.0096900062914317,0.138096087306984,0.709417629762587
"678",0.0122214001332102,-0.0687344678218853,-0.00995666198267177,0.140244001445783,0.71276629895151
"679",-0.0541977275456949,-0.073549614812632,-0.00978865403755987,0.139676720061833,0.712716042458821
"680",-0.0293496377233568,-0.0706104234621332,-0.00987306401332072,0.13912021999869,0.702883809953228
"681",-0.0356758353483413,-0.0700118976350099,-0.0116524621748843,0.1410896235062,0.709915871750277
"682",-0.0237145207756317,-0.0764851083776954,-0.0127590734153099,0.141751385746374,0.69966822671939
"683",0.00433742967152378,-0.0813930252096682,-0.0158645772962518,0.14150626359627,0.686579853010644
"684",-0.00455886179653818,-0.0718804484918133,-0.0135794316136352,0.145186655122636,0.704175101856013
"685",0.00205743057505293,-0.0693418204975184,-0.0122390154980635,0.14538424879803,0.698256481955841
"686",-0.0257918777479242,-0.0797739040731032,-0.0144840101872065,0.140304410311094,0.677199658504604
"687",-0.0234047151672128,-0.076485285944377,-0.0108952713941113,0.144137743625436,0.683324807178484
"688",-0.0229211048322698,-0.0736307328852004,-0.0104200439979543,0.143334825531398,0.661006347691867
"689",-0.0592850004887111,-0.0718928379455951,-0.00742972125065264,0.146917815208519,0.681319688174282
"690",-0.0529230432570244,-0.0636162083350381,-0.00687047322272825,0.143114274318713,0.675745054114281
"691",-0.0472359621149928,-0.0710476736181711,-0.00947280957275565,0.143325639126011,0.672224851951091
"692",0.0264517120945519,-0.0700835943515933,-0.0143085715382451,0.142109613636256,0.681140032882349
"693",0.00730222341924391,-0.0713761988695189,-0.00990912366565341,0.142446374228179,0.699146343581728
"694",-0.0567399618617929,-0.0688782482244663,-0.00950406281171675,0.139721937541694,0.710397627977569
"695",-0.0385023906078746,-0.0741437540383106,-0.0100332808189078,0.135897909554241,0.708665124916189
"696",0.0187673300768778,-0.0693124341963753,-0.0124113272442297,0.138214611995098,0.730175468159526
"697",-0.0243492447253872,-0.0730942306956648,-0.00991362906531439,0.136791266086537,0.737433114030765
"698",-0.0222952921115568,-0.0715908297265672,-0.00787924260375107,0.136809477252496,0.753687029322617
"699",-0.0311565568901072,-0.0730176058541,-0.0109203956427013,0.135208957977173,0.76268938467929
"700",-0.00636426510966819,-0.0723612257232333,-0.0117910460977761,0.13679276889681,0.762427595173351
"701",-0.0314207227184512,-0.0746643999628561,-0.0110163231867509,0.138867343209333,0.759563310750079
"702",-0.0333872495149551,-0.0721380085029083,-0.011101265335455,0.138276462510593,0.755777717756472
"703",-0.0603625309905197,-0.0726804505503377,-0.0082940847128769,0.138144253500229,0.745291378827131
"704",-0.0158409054359042,-0.0741210853691797,-0.0118307780386019,0.135084879824613,0.724168406030467
"705",-0.0222170752910771,-0.0727426216065874,-0.0105307061100844,0.139708415502249,0.706059981209437
"706",-0.0578510792935488,-0.0746543918268799,-0.00704708006133225,0.139156943529985,0.698654782683185
"707",-0.0268139097167052,-0.069743284922566,-0.00682391413486417,0.140086753207578,0.705371585223946
"708",-0.0618744701102526,-0.068709130361198,-0.00857155682786215,0.140975839388199,0.698983177056474
"709",-0.0267986629787768,-0.0774096634441445,-0.0145137750972805,0.142808984593153,0.706929518395706
"710",0.0101674317642342,-0.0777667131395047,-0.0127999044238191,0.139897508538477,0.683760772371844
"711",-0.0320090116897616,-0.0717895655265974,-0.0113669654244115,0.136766283321265,0.690869428706975
"712",-0.0103626655587004,-0.0739276273797254,-0.00954431851450538,0.141842220775798,0.706275601246615
"713",-0.0124680190977984,-0.0702460620791746,-0.0104849984237968,0.141111699208717,0.699214770102685
"714",-0.00192533590655555,-0.0706230854902788,-0.0120255803259942,0.1409145793865,0.717695922668701
"715",0.00667722571276631,-0.0731597263448887,-0.0129205883550533,0.143816473317178,0.704355804290413
"716",-0.00047108246347531,-0.0708405568895114,-0.0126797653338061,0.142128109079026,0.699299237339905
"717",-0.0134460184954813,-0.0691570569617881,-0.0122919093496018,0.142551078469883,0.706900749468954
"718",-0.0164043069072017,-0.0750220452753533,-0.0112541744363919,0.141545915069043,0.708194086622798
"719",-0.0352194104958273,-0.0751063728218093,-0.0109619868351229,0.141195066973832,0.707743952480438
"720",-0.000978124676838357,-0.0758175987568318,-0.0120281235958164,0.142401010349305,0.703843852499474
"721",-0.0363006894425523,-0.0748923542800934,-0.0120215165831938,0.14008973609913,0.712666560211804
"722",-0.0217986361436583,-0.0772428945894927,-0.0112922366194333,0.142861925806675,0.715276171106554
"723",-0.0161409360845636,-0.0681071737533412,-0.0123238758356114,0.145325925766536,0.71645656675077
"724",-0.00446883395004163,-0.0689472802569604,-0.00855376965108848,0.141391474996201,0.687381921183954
"725",-0.0617387313734345,-0.0709929184381979,-0.00883242544234624,0.141938074808036,0.691056086824858
"726",-0.0222273599677968,-0.0680722338139122,-0.012177108159828,0.140167285731608,0.684123188912028
"727",-0.0474453181579286,-0.0787817067601082,-0.00931569343163724,0.13987046118265,0.663705647623229
"728",-0.0623714121885871,-0.0720431806207949,-0.00778481726221203,0.140623721392244,0.659410489719927
"729",-0.0386195475729281,-0.0694532265791107,-0.00654246488511138,0.144964383455814,0.664785537956673
"730",-0.0566659375672832,-0.0654405674196761,-0.00723275598442011,0.144145295523715,0.658318256748839
"731",-0.0527933116803989,-0.0703505810340719,-0.0102420489106532,0.142376808383318,0.663392998041586
"732",-0.0199707290515804,-0.0743157458688817,-0.0118607550458454,0.141007163749591,0.652250078388606
"733",-0.0895218995136499,-0.0746433373684376,-0.00755645504091847,0.140105758814677,0.656600308617719
"734",-0.0889595757195211,-0.0761502393633935,-0.00800634250556946,0.141059902714204,0.651129005923959
"735",-0.0318199226617885,-0.0745666237006027,-0.0108073591471193,0.141198201139026,0.656268244665616
"736",-0.0199519509554803,-0.0719362334950223,-0.0133908108506551,0.141809202273068,0.659014537197749
"737",-0.0207369417749639,-0.0788090704776104,-0.0128666635695504,0.143381031753535,0.659290176515366
"738",0.0184065745992596,-0.0696457673070863,-0.0145448666675146,0.143782326285391,0.661765687761803
"739",-0.00207004781649409,-0.0788287379665294,-0.0162746269825155,0.146503683964387,0.644289824117799
"740",0.0279878207973406,-0.0796704699021886,-0.0139420592908194,0.144837402897459,0.642704644461818
"741",-0.00127652018680722,-0.0691966442967769,-0.0108598231050994,0.145149011431491,0.631564073508463
"742",-0.00631911733433814,-0.0690242273309765,-0.0129720443561829,0.145211435821368,0.634529585689639
"743",-0.0123287839712964,-0.0732632395771078,-0.00879912444792872,0.145863737393561,0.630063478783321
"744",-0.00789720457500137,-0.0655738413462337,-0.00873679198148289,0.149605731577112,0.62627814227954
"745",-0.0806566879176388,-0.069032868389175,-0.00775549034006771,0.151005664097963,0.615669596340562
"746",-0.0407499660410223,-0.0707700390657098,-0.0119060017382448,0.151875452618152,0.626465236019559
"747",-0.042056786421962,-0.0755080558181287,-0.0122028330821495,0.14733252175241,0.632139898014011
"748",-0.0262212056011923,-0.0738513937640178,-0.00679395513871281,0.143687332861702,0.61959230067841
"749",-0.0364803945303101,-0.0673337131790822,-0.005718835820025,0.14438498448535,0.628352767259571
"750",-0.0450763141208825,-0.0701089378441765,-0.00811696156173818,0.1461783089068,0.634001146344216
"751",-0.0170123873956051,-0.0726499715904793,-0.0105895895720511,0.146715282431749,0.64460632455925
"752",-0.0088115548812362,-0.068965039338641,-0.0138017966166057,0.147452177321108,0.633870075661456
"753",-0.000227293878695184,-0.0722391129184841,-0.0130625309003633,0.145402235981097,0.647398334198172
"754",-0.0146503091095247,-0.0707911122298304,-0.0101105406340214,0.146871636390138,0.651972876685519
"755",-0.0434349561721184,-0.0732449076392157,-0.00910561399178511,0.146179177270697,0.64877384479738
"756",-0.0679018527958191,-0.0704665448273281,-0.00759597182867749,0.148511856604734,0.63660929188764
"757",-0.104983781097203,-0.0700673456852213,-0.00475548533077711,0.147525076655844,0.642651229147713
"758",-0.0580757868491888,-0.0695751509999787,-0.00843995709571468,0.150200700345496,0.648769350588777
"759",-0.0455742361754376,-0.0668457139968894,-0.00920150977917449,0.146516820190373,0.635623369652984
"760",-0.0487208727931916,-0.0732513102903046,-0.0101287165687341,0.146924460716198,0.633141424330016
"761",-0.0685939414316704,-0.0724565335179815,-0.00665316998262988,0.145871853795479,0.646337433133756
"762",-0.0619645518563796,-0.0674560893336619,-0.00833744888791113,0.147070511028622,0.649504341261449
"763",-0.0395177437745851,-0.0717428412207898,-0.00969699608415807,0.145648150694821,0.647778860730665
"764",-0.0263310626809767,-0.0700826468320598,-0.0119139441249718,0.142301798812228,0.654196337248549
"765",-0.0017915763224857,-0.0709370074021758,-0.012685054920654,0.144577503724838,0.648324164171678
"766",-0.00364661254867471,-0.0710173296909266,-0.0095521302053034,0.144876733107162,0.642000853643417
"767",-0.0536760672881193,-0.0692052480327185,-0.0089601455596034,0.146386111727657,0.638823607674884
"768",-0.0228459940814419,-0.0679289499292201,-0.00872535803010354,0.146598196276403,0.632970765372699
"769",-0.0286909709298357,-0.0690955447892225,-0.0113009336628145,0.149660152107353,0.62230141158591
"770",-0.0137771504950451,-0.070105361825711,-0.00938523004584845,0.146327919027885,0.625561254911984
"771",-0.0172335779945975,-0.0674204342544912,-0.011359555760114,0.145106246692272,0.62606017770064
"772",0.00771420401938615,-0.0676404691551516,-0.00828788988884846,0.148430909893676,0.620601986816846
"773",-0.0130132631920683,-0.0679698116993511,-0.010976707685653,0.148874534599767,0.62075304907204
"774",-0.00940135678460853,-0.0654112067530339,-0.00955568936680902,0.145860924968151,0.615147953011828
"775",-0.0557984080460636,-0.0715636885793965,-0.00853507975291559,0.146863409164981,0.635455910052385
"776",-0.0542434514585157,-0.0707012810007848,-0.00911266865169589,0.147385441697138,0.63091754304087
"777",-0.0409866502392435,-0.0716574960044918,-0.00892839004069457,0.145498917049749,0.629812995169042
"778",-0.0671254571598625,-0.0709353793642188,-0.00716051706577393,0.147512032591418,0.629997973541467
"779",-0.0140383139897641,-0.065002483207212,-0.010653793448598,0.146449290254718,0.633998121064437
"780",-0.0219421956390172,-0.0705495040368195,-0.0110604199472289,0.147399378289131,0.628562624701585
"781",0.0298396553003286,-0.0690150090508043,-0.0124685472934015,0.145648138736923,0.625223337414907
"782",0.0146127627763002,-0.0740342507024256,-0.0150589082850737,0.146127857750228,0.620702355532341
"783",0.0671931287619485,-0.0725692732780324,-0.014150670566129,0.147403087563983,0.62939359936935
"784",-0.0280705655411192,-0.0709345358632052,-0.00940831364758256,0.14387763833185,0.619692240563055
"785",-0.0437401436886343,-0.0678533756708211,-0.00695881740942643,0.148049362412102,0.615445398347388
"786",-0.0395569045698763,-0.0657995848558712,-0.00794498665455584,0.14805626822467,0.622371704379139
"787",-0.043085566806095,-0.0670106060029954,-0.0047954997159054,0.142105380750797,0.611813785720712
"788",-0.0474485648473129,-0.0632404938479189,-0.00685276658840373,0.146863574028642,0.624251168326137
"789",-0.0861802565335421,-0.0695668212237316,-0.00704310366054273,0.147165563203805,0.62897473294639
"790",-0.0777326304602534,-0.0772776074139804,-0.0102694616922844,0.147704329447297,0.659896693926656
"791",-0.0505622997952468,-0.0727702358745769,-0.00649441506040629,0.146000927944671,0.661403441245872
"792",-0.0238905848176928,-0.0701252031870866,-0.00817268048518378,0.145245763541796,0.660169224781453
"793",-0.0512177886313929,-0.0704414477941534,-0.0111874020278663,0.145246159678913,0.676986107726453
"794",-0.0423509765520358,-0.0726835235333353,-0.00987977873938823,0.142986707926331,0.678448803952908
"795",0.0254689097937497,-0.0737109309057542,-0.0122034370997686,0.1442100049115,0.689141116229342
"796",-0.00775170895577728,-0.0724002877434309,-0.0120770406128269,0.14478817977392,0.681101268806029
"797",-0.00440078678100603,-0.0727844985861025,-0.00859508327055666,0.142748167912421,0.68353013763348
"798",-0.0326127121765809,-0.0709369261409501,-0.0115876470201576,0.141079040929028,0.665119973212382
"799",-0.0324794715323119,-0.0750684019584776,-0.00811245951614852,0.143796066083581,0.673168733950156
"800",-0.0118906665193505,-0.0675438099875491,-0.0112960460534371,0.141379326390479,0.669337416701149
"801",-0.0207415752828694,-0.0715942441957709,-0.0120723518711644,0.144188753816419,0.668935901621012
"802",-0.0572243515076435,-0.0708388488249102,-0.00488223341458334,0.143941828324871,0.654063094717073
"803",-0.0452789920265107,-0.0640312195679541,-0.00737472288104508,0.145427712353841,0.631903837312112
"804",-0.0615741015811554,-0.0682455888082488,-0.010084916059418,0.144237745551343,0.630495515140011
"805",-0.0468576605450779,-0.0714992744407099,-0.00807011102043256,0.146099890716351,0.6178373348789
"806",-0.0565455134891076,-0.0682573823200852,-0.0105557148790416,0.145259692087176,0.630602816268607
"807",-0.0093497148895922,-0.0700860252628397,-0.00986335748791792,0.146875059458717,0.617100037945289
"808",0.00808309918773279,-0.0663096230733581,-0.0112072512422294,0.148629829841949,0.625163841319589
"809",-0.0341608232104988,-0.0723520494287227,-0.0115609194059815,0.14888260725447,0.632843281366898
"810",0.00827563102076602,-0.0720527732363042,-0.00845216969681514,0.144428660610918,0.632043564009674
"811",-0.0491619561128612,-0.0724502556513303,-0.0104771326470271,0.141391152811399,0.650892824173184
"812",-0.0469572267819208,-0.0712975553251659,-0.00937807803803068,0.140560168139716,0.650780463881444
"813",-0.0225841371245621,-0.0720572932526711,-0.00841343648819903,0.146189903570147,0.653886084926593
"814",-0.0498012999038425,-0.0744028514581603,-0.0101486297899604,0.143185250071396,0.66493859039567
"815",-0.0277938517616354,-0.0708933551491149,-0.0129031290159077,0.144593466392529,0.648299427100599
"816",0.00210716096809675,-0.0754925188125346,-0.0105861506658072,0.141933454627871,0.635261703336889
"817",-0.0645005361493388,-0.0722014720017386,-0.00969218266964727,0.14267884973449,0.636917828178452
"818",0.0198820456663121,-0.0740829605631079,-0.0129133088681703,0.142819230627483,0.647571919632495
"819",0.017889441757837,-0.0667775469115508,-0.0119041556038859,0.144814396426079,0.64520866383697
"820",-0.0344442622783891,-0.0755273442999505,-0.00903206493335078,0.143356449724684,0.64219257989889
"821",-0.0740089580520198,-0.0742071629955168,-0.00681610696928775,0.145398484432129,0.652083297735678
"822",-0.0678958691572695,-0.0702367813939776,-0.00837970437892193,0.144579031355144,0.645094067913719
"823",-0.0359123571823794,-0.0682743240551731,-0.00953011879570811,0.142538298846072,0.656109082531878
"824",-0.051989863139291,-0.0737251391568292,-0.0107818432647923,0.141150296623093,0.653275835182066
"825",-0.0159372801033793,-0.0762727649971875,-0.00925492203702038,0.144055163538147,0.651252606519753
"826",-0.0351158828138494,-0.0707807917656416,-0.0108006607025868,0.144209615416777,0.660901537255899
"827",-0.00799020497924792,-0.0699695936879244,-0.0112722320182742,0.144842331079425,0.646582720897754
"828",-0.0374112209613989,-0.0745482464618803,-0.0099988364461685,0.142937442137025,0.639052814164234
"829",-0.00785910272882564,-0.0735625994129487,-0.0134612529334236,0.14605594261309,0.645150348648359
"830",-0.000801336518503323,-0.0696064423584353,-0.012179088859609,0.147182477174207,0.633551947550855
"831",0.0115249782904145,-0.069091340078736,-0.0105836060132436,0.146339226146832,0.6457297906989
"832",-0.0260384153071782,-0.0719710232837814,-0.0122601402301381,0.145669519090403,0.640040516632682
"833",-0.0408379300762287,-0.0691154894967569,-0.0102331751459981,0.141851185493979,0.64003116143728
"834",-0.0181151570680629,-0.0738613992870575,-0.0107291203483453,0.144930265901439,0.628564574938975
"835",-0.0641261638947487,-0.0744112726446821,-0.0095454792801894,0.142717061996639,0.623393171552609
"836",-0.0196874877150108,-0.0701990167453929,-0.0111325690291585,0.144769787877004,0.632653955650108
"837",-0.0450075545262751,-0.0697363068690483,-0.00750706848930182,0.144439408790444,0.634355545260189
"838",-0.0428048562163813,-0.0677043603950812,-0.00870013597956007,0.143748574807421,0.618150811389596
"839",-0.0169326249178691,-0.0715796452399422,-0.0104694853909282,0.146649185852437,0.611121049015458
"840",-0.0152769350791145,-0.0720168162309142,-0.00832065195983168,0.1447368255107,0.603394064425
"841",0.0173593255387742,-0.064366694828267,-0.0112417374348397,0.144292382224897,0.604210022890482
"842",-0.0185033238242679,-0.0676598893032237,-0.0118851068553391,0.151035580949495,0.609247704317468
"843",-0.0279837602515869,-0.0726475192274754,-0.00976223024603614,0.146501887941744,0.61788239100441
"844",-0.0484829926877755,-0.0680416668055093,-0.00641141327304998,0.148945776060514,0.616485053193174
"845",-0.0601167022894122,-0.0678681606634001,-0.00626072367612137,0.148664869975583,0.615168287518938
"846",-0.0908315508649593,-0.0695078411261073,-0.00579286203513002,0.146342911364261,0.610292545522662
"847",-0.0642084660395849,-0.0756943476759859,-0.0106708972423504,0.1486305126173,0.615557511482196
"848",-0.0287428928147681,-0.0752515633271766,-0.00858809267943383,0.145854723536236,0.622699304090812
