"","datetime","site_id","variable","observation"
"15384",2018-11-17 19:00:00,"HARV","nee",-0.07267839390662
"15385",2018-11-17 19:30:00,"HARV","nee",0.163356122738805
"15386",2018-11-17 20:00:00,"HARV","nee",0.596690953989594
"15387",2018-11-17 20:30:00,"HARV","nee",1.83565369370671
"15388",2018-11-17 21:00:00,"HARV","nee",0.544357935293715
"15389",2018-11-17 21:30:00,"HARV","nee",1.39149017868947
"15390",2018-11-17 22:00:00,"HARV","nee",0.902059502889647
"15391",2018-11-17 22:30:00,"HARV","nee",0.580651828475515
"15392",2018-11-17 23:00:00,"HARV","nee",1.14438485467307
"15393",2018-11-17 23:30:00,"HARV","nee",1.651501274867
"15394",2018-11-18 00:30:00,"HARV","nee",2.62647885494379
"15395",2018-11-18 01:00:00,"HARV","nee",1.94936280199867
"15396",2018-11-18 01:30:00,"HARV","nee",0.482736695434292
"15397",2018-11-18 02:00:00,"HARV","nee",1.132379278598
"15398",2018-11-18 02:30:00,"HARV","nee",1.4804339188809
"15399",2018-11-18 03:00:00,"HARV","nee",1.20465717469944
"15400",2018-11-18 03:30:00,"HARV","nee",0.695772317695309
"15401",2018-11-18 04:00:00,"HARV","nee",1.8271759290632
"15402",2018-11-18 04:30:00,"HARV","nee",1.21334026598037
"15403",2018-11-18 05:00:00,"HARV","nee",1.16369314889155
"15404",2018-11-18 05:30:00,"HARV","nee",0.977266799835377
"15405",2018-11-18 06:00:00,"HARV","nee",1.43382989165282
"15406",2018-11-18 06:30:00,"HARV","nee",1.29253399908844
"15407",2018-11-18 07:00:00,"HARV","nee",1.20843398897622
"15408",2018-11-18 07:30:00,"HARV","nee",0.859965056216799
"15409",2018-11-18 08:00:00,"HARV","nee",0.92138338659115
"15410",2018-11-18 08:30:00,"HARV","nee",0.505848853665804
"15411",2018-11-18 09:00:00,"HARV","nee",0.570018751399102
"15412",2018-11-18 09:30:00,"HARV","nee",0.315434136539582
"15413",2018-11-18 10:30:00,"HARV","nee",1.02998406504676
"15414",2018-11-18 11:00:00,"HARV","nee",1.08313455095888
"15415",2018-11-18 11:30:00,"HARV","nee",1.07799812228034
"15416",2018-11-18 12:00:00,"HARV","nee",1.05004520200867
"15417",2018-11-18 12:30:00,"HARV","nee",1.79736407448068
"15418",2018-11-18 13:00:00,"HARV","nee",0.828190131157607
"15419",2018-11-18 15:00:00,"HARV","nee",1.20801840836114
"15420",2018-11-18 16:30:00,"HARV","nee",1.21014791720503
"15421",2018-11-18 17:00:00,"HARV","nee",0.485833332943557
"15422",2018-11-18 18:00:00,"HARV","nee",1.76844153987731
"15423",2018-11-18 18:30:00,"HARV","nee",0.569050262066906
"15424",2018-11-18 19:00:00,"HARV","nee",0.472935106407787
"15425",2018-11-18 20:00:00,"HARV","nee",0.455141770026072
"15426",2018-11-18 20:30:00,"HARV","nee",0.48195317810707
"15427",2018-11-18 21:00:00,"HARV","nee",0.561097138890624
"15428",2018-11-18 21:30:00,"HARV","nee",0.484616585833804
"15429",2018-11-18 22:00:00,"HARV","nee",0.410423705955772
"15430",2018-11-18 22:30:00,"HARV","nee",0.327370351855111
"15431",2018-11-21 13:30:00,"HARV","nee",1.28588153588019
"15432",2018-11-21 14:00:00,"HARV","nee",0.613364715215074
"15433",2018-11-21 15:30:00,"HARV","nee",4.25316451140214
"15434",2018-11-21 16:00:00,"HARV","nee",1.84699319264916
"15435",2018-11-21 16:30:00,"HARV","nee",1.48018770313582
"15436",2018-11-21 17:00:00,"HARV","nee",2.15054516815907
"15437",2018-11-21 17:30:00,"HARV","nee",1.42092400616191
"15438",2018-11-21 18:00:00,"HARV","nee",1.68183781085007
"15439",2018-11-21 18:30:00,"HARV","nee",2.28827495048559
"15440",2018-11-21 19:00:00,"HARV","nee",2.05359590228162
"15441",2018-11-21 19:30:00,"HARV","nee",1.99974903755805
"15442",2018-11-21 20:00:00,"HARV","nee",3.75529359897424
"15443",2018-11-21 21:00:00,"HARV","nee",1.64591481299625
"15444",2018-11-21 21:30:00,"HARV","nee",2.59159758518055
"15445",2018-11-21 22:00:00,"HARV","nee",1.69517554204027
"15446",2018-11-21 22:30:00,"HARV","nee",1.92781665152418
"15447",2018-11-21 23:00:00,"HARV","nee",1.62559069757112
"15448",2018-11-21 23:30:00,"HARV","nee",3.16786473172023
"15449",2018-11-22,"HARV","nee",2.12784552353715
"15450",2018-11-22 00:30:00,"HARV","nee",0.627841571271999
"15451",2018-11-22 01:30:00,"HARV","nee",1.95349466252589
"15452",2018-11-22 02:30:00,"HARV","nee",-0.170949547961048
"15453",2018-11-22 03:00:00,"HARV","nee",0.435532400390573
"15454",2018-11-22 03:30:00,"HARV","nee",1.10989080678627
"15455",2018-11-22 04:30:00,"HARV","nee",0.0782615883176066
"15456",2018-11-22 05:00:00,"HARV","nee",0.218708329790756
"15457",2018-11-22 05:30:00,"HARV","nee",0.366075945784912
"15458",2018-11-22 06:30:00,"HARV","nee",0.475018191346824
"15459",2018-11-22 07:00:00,"HARV","nee",1.98832418055284
"15460",2018-11-22 07:30:00,"HARV","nee",2.1458601543341
"15461",2018-11-22 08:00:00,"HARV","nee",1.17324215663311
"15462",2018-11-22 08:30:00,"HARV","nee",1.12334874480706
"15463",2018-11-22 09:00:00,"HARV","nee",0.449902090365456
"15464",2018-11-22 09:30:00,"HARV","nee",0.164600182875022
"15465",2018-11-22 10:00:00,"HARV","nee",0.148708492133538
"15466",2018-11-22 11:00:00,"HARV","nee",0.610417522553814
"15467",2018-11-22 11:30:00,"HARV","nee",0.393617978077693
"15468",2018-11-22 12:30:00,"HARV","nee",1.27645173564573
"15469",2018-11-22 13:00:00,"HARV","nee",1.03149496358604
"15470",2018-11-22 13:30:00,"HARV","nee",0.428173347157454
"15471",2018-11-22 14:00:00,"HARV","nee",0.419874682910216
"15472",2018-11-22 14:30:00,"HARV","nee",1.20062038343763
"15473",2018-11-22 15:00:00,"HARV","nee",0.748864003643912
"15474",2018-11-22 15:30:00,"HARV","nee",0.718589763047978
"15475",2018-11-22 16:00:00,"HARV","nee",0.75207921632892
"15476",2018-11-22 16:30:00,"HARV","nee",0.293360843274212
"15477",2018-11-22 17:00:00,"HARV","nee",0.0287337926839305
"15478",2018-11-22 17:30:00,"HARV","nee",0.559460291966964
"15479",2018-11-22 18:30:00,"HARV","nee",-0.0889848716840778
"15480",2018-11-22 19:00:00,"HARV","nee",-0.0989976769934953
"15481",2018-11-22 19:30:00,"HARV","nee",-0.335956579213173
"15482",2018-11-22 20:30:00,"HARV","nee",0.107039938102567
"15483",2018-11-22 21:00:00,"HARV","nee",-0.225327512196671
"15484",2018-11-22 22:00:00,"HARV","nee",0.326688275515299
"15485",2018-11-22 22:30:00,"HARV","nee",0.472906773888393
"15486",2018-11-22 23:00:00,"HARV","nee",0.319640210629581
"15487",2018-11-22 23:30:00,"HARV","nee",0.310148848029133
"15488",2018-11-23,"HARV","nee",0.394816827239193
"15489",2018-11-23 00:30:00,"HARV","nee",0.377306127924783
"15490",2018-11-23 01:30:00,"HARV","nee",0.419602989754663
"15491",2018-11-23 02:00:00,"HARV","nee",0.410199838260127
"15492",2018-11-23 02:30:00,"HARV","nee",0.372218779528933
"15493",2018-11-23 03:00:00,"HARV","nee",0.364377350954078
"15494",2018-11-23 03:30:00,"HARV","nee",0.34179704832525
"15495",2018-11-23 04:00:00,"HARV","nee",0.446166419808736
"15496",2018-11-23 04:30:00,"HARV","nee",0.438803926276709
"15497",2018-11-23 05:00:00,"HARV","nee",0.302516156075544
"15498",2018-11-23 05:30:00,"HARV","nee",0.130342611254438
"15499",2018-11-23 06:00:00,"HARV","nee",0.139965899161239
"15500",2018-11-23 06:30:00,"HARV","nee",0.088165843342424
"15501",2018-11-23 08:00:00,"HARV","nee",0.659548062607552
"15502",2018-11-23 08:30:00,"HARV","nee",0.26277162728462
"15503",2018-11-23 09:00:00,"HARV","nee",0.238563484235579
"15504",2018-11-23 10:00:00,"HARV","nee",1.32172797562153
"15505",2018-11-23 11:00:00,"HARV","nee",0.854297411524589
"15506",2018-11-23 12:00:00,"HARV","nee",0.604267343580428
"15507",2018-11-23 12:30:00,"HARV","nee",1.61980685171909
"15508",2018-11-23 13:00:00,"HARV","nee",1.10847413071585
"15509",2018-11-23 13:30:00,"HARV","nee",1.65261998608963
"15510",2018-11-23 14:00:00,"HARV","nee",0.545495764552305
"15511",2018-11-23 14:30:00,"HARV","nee",2.04151735651379
"15512",2018-11-23 16:30:00,"HARV","nee",1.29513643958338
"15513",2018-11-23 17:00:00,"HARV","nee",-0.577028747654108
"15514",2018-11-23 19:00:00,"HARV","nee",1.12112473459879
"15515",2018-11-23 19:30:00,"HARV","nee",0.869652381611169
"15516",2018-11-23 20:00:00,"HARV","nee",1.92641605455295
"15517",2018-11-23 20:30:00,"HARV","nee",1.39060360195375
"15518",2018-11-23 21:00:00,"HARV","nee",0.498513784653887
"15519",2018-11-23 22:00:00,"HARV","nee",0.100742753844187
"15520",2018-11-23 23:00:00,"HARV","nee",0.126140047024777
"15521",2018-11-23 23:30:00,"HARV","nee",1.07581810475785
"15522",2018-11-24,"HARV","nee",0.575266300159814
"15523",2018-11-24 00:30:00,"HARV","nee",0.768375966537561
"15524",2018-11-24 01:30:00,"HARV","nee",0.588929906784906
"15525",2018-11-24 03:00:00,"HARV","nee",-1.84775178228315
"15526",2018-11-24 03:30:00,"HARV","nee",-2.88465726445286
"15527",2018-11-24 04:00:00,"HARV","nee",-1.53774429097577
"15528",2018-11-24 04:30:00,"HARV","nee",0.371152065949743
"15529",2018-11-24 05:00:00,"HARV","nee",1.56635413913975
"15530",2018-11-24 05:30:00,"HARV","nee",2.59275331290463
"15531",2018-11-24 06:30:00,"HARV","nee",1.04698016967851
"15532",2018-11-24 07:00:00,"HARV","nee",2.14249983032745
"15533",2018-11-24 08:00:00,"HARV","nee",1.0840266251537
"15534",2018-11-24 08:30:00,"HARV","nee",1.49846678152074
"15535",2018-11-24 09:00:00,"HARV","nee",0.865740175707577
"15536",2018-11-24 09:30:00,"HARV","nee",0.96370275034722
"15537",2018-11-24 10:00:00,"HARV","nee",0.816196268868724
"15538",2018-11-24 10:30:00,"HARV","nee",0.405092926979008
"15539",2018-11-24 12:00:00,"HARV","nee",2.10760355244187
"15540",2018-11-24 12:30:00,"HARV","nee",1.79598198757565
"15541",2018-11-24 13:00:00,"HARV","nee",2.20607549170763
"15542",2018-11-24 13:30:00,"HARV","nee",1.86919419220154
"15543",2018-11-24 14:00:00,"HARV","nee",1.90352280112925
"15544",2018-11-24 15:00:00,"HARV","nee",2.28592148504457
"15545",2018-11-24 15:30:00,"HARV","nee",0.747091494537885
"15546",2018-11-24 16:00:00,"HARV","nee",0.848693899019697
"15547",2018-11-24 16:30:00,"HARV","nee",0.487946431260809
"15548",2018-11-24 17:30:00,"HARV","nee",1.0325768308182
"15549",2018-11-24 18:00:00,"HARV","nee",1.22009982927278
"15550",2018-11-24 18:30:00,"HARV","nee",0.336037742560762
"15551",2018-11-24 19:00:00,"HARV","nee",0.653233686623597
"15552",2018-11-24 20:00:00,"HARV","nee",0.597557585003166
"15553",2018-11-24 20:30:00,"HARV","nee",0.353686520934386
"15554",2018-11-24 21:30:00,"HARV","nee",0.40998960861126
"15555",2018-11-24 22:00:00,"HARV","nee",-0.0861462321546352
"15556",2018-11-24 23:00:00,"HARV","nee",0.476074789639457
"15557",2018-11-24 23:30:00,"HARV","nee",0.311440659839506
"15558",2018-11-25,"HARV","nee",0.781907869670518
"15559",2018-11-25 00:30:00,"HARV","nee",0.555715183900475
"15560",2018-11-25 01:30:00,"HARV","nee",1.36675949002076
"15561",2018-11-25 02:00:00,"HARV","nee",1.87441320636083
"15562",2018-11-25 02:30:00,"HARV","nee",1.02218946481037
"15563",2018-11-25 03:00:00,"HARV","nee",2.22018762507025
"15564",2018-11-25 03:30:00,"HARV","nee",3.00715597312051
"15565",2018-11-25 05:00:00,"HARV","nee",0.294262211783397
"15566",2018-11-25 18:30:00,"HARV","nee",-0.236453570739279
"15567",2018-11-25 19:00:00,"HARV","nee",-0.0763178788028612
"15568",2018-11-25 19:30:00,"HARV","nee",0.340228974498148
"15569",2018-11-25 20:30:00,"HARV","nee",0.525267016329972
"15570",2018-11-25 22:30:00,"HARV","nee",0.307707824296017
"15571",2018-11-26 05:30:00,"HARV","nee",-0.0630553712869375
"15572",2018-11-26 06:00:00,"HARV","nee",-0.246913692575808
"15573",2018-11-26 06:30:00,"HARV","nee",-0.623896771865801
"15574",2018-11-26 07:00:00,"HARV","nee",-0.119194428670535
"15575",2018-11-26 08:30:00,"HARV","nee",0.0310700580534991
"15576",2018-11-26 09:00:00,"HARV","nee",0.0431327161057408
"15577",2018-11-26 11:30:00,"HARV","nee",1.83088876017846
"15578",2018-11-26 12:00:00,"HARV","nee",1.55862950213863
"15579",2018-11-26 12:30:00,"HARV","nee",-0.923922333535014
"15580",2018-11-27 21:00:00,"HARV","nee",5.56860302027843
"15581",2018-11-27 22:00:00,"HARV","nee",2.9897672009354
"15582",2018-11-27 22:30:00,"HARV","nee",5.48183955487276
"15583",2018-11-27 23:00:00,"HARV","nee",2.77649871069341
"15584",2018-11-27 23:30:00,"HARV","nee",0.834197632406519
"15585",2018-11-28,"HARV","nee",0.370227863198116
"15586",2018-11-28 00:30:00,"HARV","nee",0.923233223133515
"15587",2018-11-28 01:00:00,"HARV","nee",1.95855293970406
"15588",2018-11-28 01:30:00,"HARV","nee",1.50483614420011
"15589",2018-11-28 02:00:00,"HARV","nee",1.19518697147405
"15590",2018-11-28 02:30:00,"HARV","nee",1.61947564043288
"15591",2018-11-28 03:00:00,"HARV","nee",1.4639532983326
"15592",2018-11-28 03:30:00,"HARV","nee",1.43342310630713
"15593",2018-11-28 04:00:00,"HARV","nee",1.39219478194262
"15594",2018-11-28 04:30:00,"HARV","nee",1.2543707569007
"15595",2018-11-28 05:00:00,"HARV","nee",1.60594818454373
"15596",2018-11-28 05:30:00,"HARV","nee",1.3665803262496
"15597",2018-11-28 06:00:00,"HARV","nee",1.77295128400338
"15598",2018-11-28 06:30:00,"HARV","nee",1.47095137875808
"15599",2018-11-28 07:00:00,"HARV","nee",1.63898390605151
"15600",2018-11-28 07:30:00,"HARV","nee",1.56410008166851
"15601",2018-11-28 08:00:00,"HARV","nee",1.9731216187321
"15602",2018-11-28 08:30:00,"HARV","nee",1.34519197165612
"15603",2018-11-28 10:00:00,"HARV","nee",0.795229400811202
"15604",2018-11-28 10:30:00,"HARV","nee",0.981081497240105
"15605",2018-11-28 11:00:00,"HARV","nee",0.706938335101415
"15606",2018-11-28 11:30:00,"HARV","nee",0.976418983685838
"15607",2018-11-28 12:00:00,"HARV","nee",1.13717635253016
"15608",2018-11-28 12:30:00,"HARV","nee",0.643799681040463
"15609",2018-11-28 13:00:00,"HARV","nee",1.26764190880592
"15610",2018-11-28 13:30:00,"HARV","nee",0.587506582660693
"15611",2018-11-28 14:00:00,"HARV","nee",0.529213770903602
"15612",2018-11-28 14:30:00,"HARV","nee",0.815935997016777
"15613",2018-11-28 15:00:00,"HARV","nee",0.0994531696358619
"15614",2018-11-28 15:30:00,"HARV","nee",-0.939190940674323
"15615",2018-11-28 16:30:00,"HARV","nee",-0.202512907848712
"15616",2018-11-28 17:00:00,"HARV","nee",-0.569084960162672
"15617",2018-11-28 17:30:00,"HARV","nee",-0.576255843607817
"15618",2018-11-28 18:00:00,"HARV","nee",-0.106766301548317
"15619",2018-11-28 18:30:00,"HARV","nee",-0.294778291736333
"15620",2018-11-28 19:00:00,"HARV","nee",0.0148825292476098
"15621",2018-11-28 19:30:00,"HARV","nee",0.194948323911886
"15622",2018-11-28 20:00:00,"HARV","nee",0.0704479309814282
"15623",2018-11-28 20:30:00,"HARV","nee",0.446115595125
"15624",2018-11-28 21:00:00,"HARV","nee",0.620725034509213
"15625",2018-11-28 21:30:00,"HARV","nee",1.07414057995257
"15626",2018-11-28 22:00:00,"HARV","nee",0.66660086900779
"15627",2018-11-28 22:30:00,"HARV","nee",0.655378815118897
"15628",2018-11-28 23:00:00,"HARV","nee",0.691456501822812
"15629",2018-11-28 23:30:00,"HARV","nee",0.930087580393171
"15630",2018-11-29,"HARV","nee",0.415913342791746
"15631",2018-11-29 00:30:00,"HARV","nee",1.101718588662
"15632",2018-11-29 01:00:00,"HARV","nee",0.690264476725554
"15633",2018-11-29 01:30:00,"HARV","nee",0.624465226609275
"15634",2018-11-29 02:00:00,"HARV","nee",1.00259612410176
"15635",2018-11-29 02:30:00,"HARV","nee",0.251774928499915
"15636",2018-11-29 03:00:00,"HARV","nee",0.776104566605548
"15637",2018-11-29 04:00:00,"HARV","nee",1.07350746645924
"15638",2018-11-29 04:30:00,"HARV","nee",0.769108839069225
"15639",2018-11-29 05:00:00,"HARV","nee",0.974673067957382
"15640",2018-11-29 05:30:00,"HARV","nee",0.855866142744667
"15641",2018-11-29 06:00:00,"HARV","nee",0.740670008421318
"15642",2018-11-29 06:30:00,"HARV","nee",0.94558146105913
"15643",2018-11-29 07:00:00,"HARV","nee",1.08039851880428
"15644",2018-11-29 08:00:00,"HARV","nee",1.07553159229258
"15645",2018-11-29 09:00:00,"HARV","nee",2.37094043541603
"15646",2018-11-29 09:30:00,"HARV","nee",1.50297417841541
"15647",2018-11-29 10:00:00,"HARV","nee",0.76515529754007
"15648",2018-11-29 10:30:00,"HARV","nee",0.502842211884529
"15649",2018-11-29 11:00:00,"HARV","nee",0.790947303151338
"15650",2018-11-29 11:30:00,"HARV","nee",0.398219741287261
"15651",2018-11-29 12:00:00,"HARV","nee",0.456300282597747
"15652",2018-11-29 12:30:00,"HARV","nee",0.416377165236023
"15653",2018-11-29 13:00:00,"HARV","nee",0.368789353347146
"15654",2018-11-29 13:30:00,"HARV","nee",0.360723726602275
"15655",2018-11-29 14:00:00,"HARV","nee",0.252132246801568
"15656",2018-11-29 15:30:00,"HARV","nee",-0.253154915511032
"15657",2018-11-29 16:00:00,"HARV","nee",-0.239532164879176
"15658",2018-11-29 16:30:00,"HARV","nee",-0.131043761069736
"15659",2018-11-29 17:00:00,"HARV","nee",-0.139614082927542
"15660",2018-11-29 17:30:00,"HARV","nee",-0.638129565051561
"15661",2018-11-29 18:00:00,"HARV","nee",-0.858225861790598
"15662",2018-11-29 18:30:00,"HARV","nee",-0.312876152190445
"15663",2018-11-29 19:00:00,"HARV","nee",-0.45594691853205
"15664",2018-11-29 19:30:00,"HARV","nee",-0.260215028467643
"15665",2018-11-29 20:00:00,"HARV","nee",-0.107379951258043
"15666",2018-11-29 20:30:00,"HARV","nee",0.466987016309812
"15667",2018-11-29 21:00:00,"HARV","nee",0.518670041749717
"15668",2018-11-29 21:30:00,"HARV","nee",0.552556798194735
"15669",2018-11-29 22:00:00,"HARV","nee",0.683426921837259
"15670",2018-11-29 22:30:00,"HARV","nee",0.996059186541817
"15671",2018-11-29 23:00:00,"HARV","nee",1.08986012486128
"15672",2018-11-29 23:30:00,"HARV","nee",1.27818021780218
"15673",2018-11-30,"HARV","nee",0.911913457465964
"15674",2018-11-30 00:30:00,"HARV","nee",1.14679302248331
"15675",2018-11-30 01:00:00,"HARV","nee",0.740555133692694
"15676",2018-11-30 01:30:00,"HARV","nee",1.09417660044947
"15677",2018-11-30 02:00:00,"HARV","nee",0.711552214918785
"15678",2018-11-30 02:30:00,"HARV","nee",0.737248981943837
"15679",2018-11-30 03:00:00,"HARV","nee",0.929625339704381
"15680",2018-11-30 03:30:00,"HARV","nee",0.53536205857927
"15681",2018-11-30 04:00:00,"HARV","nee",0.764546485502505
"15682",2018-11-30 04:30:00,"HARV","nee",0.516766568447031
"15683",2018-11-30 05:00:00,"HARV","nee",0.964959423508776
"15684",2018-11-30 05:30:00,"HARV","nee",0.694841147561858
"15685",2018-11-30 06:00:00,"HARV","nee",1.11519417032551
"15686",2018-11-30 06:30:00,"HARV","nee",0.951522275513384
"15687",2018-11-30 07:00:00,"HARV","nee",0.580333971383452
"15688",2018-11-30 07:30:00,"HARV","nee",0.691250939211844
"15689",2018-11-30 08:30:00,"HARV","nee",1.46387204464121
"15690",2018-11-30 09:00:00,"HARV","nee",0.71676550510214
"15691",2018-11-30 09:30:00,"HARV","nee",0.23895116575575
"15692",2018-11-30 10:00:00,"HARV","nee",0.773092860379086
"15693",2018-11-30 10:30:00,"HARV","nee",1.23814045644548
"15694",2018-11-30 11:00:00,"HARV","nee",0.684727935293653
"15695",2018-11-30 11:30:00,"HARV","nee",0.834744724014269
"15696",2018-11-30 12:00:00,"HARV","nee",0.75869779153687
"15697",2018-11-30 12:30:00,"HARV","nee",1.03020535244121
"15698",2018-11-30 13:00:00,"HARV","nee",0.685500150058356
"15699",2018-11-30 13:30:00,"HARV","nee",0.918906373389746
"15700",2018-11-30 14:00:00,"HARV","nee",0.855155269703191
"15701",2018-11-30 14:30:00,"HARV","nee",0.654635780636388
"15702",2018-11-30 15:00:00,"HARV","nee",0.396882174073653
"15703",2018-11-30 16:00:00,"HARV","nee",0.288593800380541
"15704",2018-11-30 16:30:00,"HARV","nee",0.235244354661598
"15705",2018-11-30 17:30:00,"HARV","nee",0.585405577791137
"15706",2018-11-30 18:00:00,"HARV","nee",1.6860624664649
"15707",2018-11-30 18:30:00,"HARV","nee",0.659702560867859
"15708",2018-11-30 19:00:00,"HARV","nee",0.17043139924169
"15709",2018-11-30 19:30:00,"HARV","nee",0.306418806625095
"15710",2018-11-30 20:00:00,"HARV","nee",0.383081664520007
"15711",2018-11-30 20:30:00,"HARV","nee",0.55573257729428
"15712",2018-11-30 21:00:00,"HARV","nee",0.215135949558444
"15713",2018-11-30 21:30:00,"HARV","nee",1.18629120835106
"15714",2018-11-30 22:00:00,"HARV","nee",0.466825358118394
"15715",2018-11-30 22:30:00,"HARV","nee",1.05486494997181
"15716",2018-11-30 23:00:00,"HARV","nee",0.75407165067647
"15717",2018-11-30 23:30:00,"HARV","nee",0.287801643774987
"15718",2018-12-01,"HARV","nee",0.651257508414776
"15719",2018-12-01 00:30:00,"HARV","nee",0.0843718408384678
"15720",2018-12-01 01:00:00,"HARV","nee",0.342527584713802
"15721",2018-12-01 01:30:00,"HARV","nee",0.25003844831129
"15722",2018-12-01 02:30:00,"HARV","nee",0.406319103425008
"15723",2018-12-01 03:00:00,"HARV","nee",0.82050618610946
"15724",2018-12-01 03:30:00,"HARV","nee",2.07654482000657
"15725",2018-12-01 04:00:00,"HARV","nee",0.967796791513556
"15726",2018-12-01 04:30:00,"HARV","nee",1.53305539853589
"15727",2018-12-01 05:00:00,"HARV","nee",1.71834274108758
"15728",2018-12-01 05:30:00,"HARV","nee",0.986949760516491
"15729",2018-12-01 06:00:00,"HARV","nee",1.38132520897489
"15730",2018-12-01 06:30:00,"HARV","nee",1.0018244507677
"15731",2018-12-01 08:00:00,"HARV","nee",0.753092289961599
"15732",2018-12-01 08:30:00,"HARV","nee",0.272843053741691
"15733",2018-12-01 09:00:00,"HARV","nee",0.149828441888735
"15734",2018-12-01 09:30:00,"HARV","nee",0.328178965738977
"15735",2018-12-01 11:00:00,"HARV","nee",0.53352341946589
"15736",2018-12-01 11:30:00,"HARV","nee",1.72425695709508
"15737",2018-12-01 12:00:00,"HARV","nee",1.00212003760974
"15738",2018-12-01 12:30:00,"HARV","nee",0.559633043685634
"15739",2018-12-01 13:00:00,"HARV","nee",1.23583618666497
"15740",2018-12-01 13:30:00,"HARV","nee",1.76493976643744
"15741",2018-12-01 14:00:00,"HARV","nee",0.319359221771622
"15742",2018-12-01 15:30:00,"HARV","nee",0.808105819904807
"15743",2018-12-01 16:00:00,"HARV","nee",2.14773518919233
"15744",2018-12-01 16:30:00,"HARV","nee",0.589942409479337
"15745",2018-12-01 17:30:00,"HARV","nee",1.32425436612304
"15746",2018-12-01 18:00:00,"HARV","nee",0.390782870209418
"15747",2018-12-01 18:30:00,"HARV","nee",0.914001186013786
"15748",2018-12-01 20:30:00,"HARV","nee",-0.10052838090257
"15749",2018-12-01 21:30:00,"HARV","nee",-0.0123038449941457
"15750",2018-12-01 22:30:00,"HARV","nee",0.00826841964875987
"15751",2018-12-01 23:00:00,"HARV","nee",0.0316645429282328
"15752",2018-12-02,"HARV","nee",0.0858878101918974
"15753",2018-12-02 00:30:00,"HARV","nee",0.118551435664236
"15754",2018-12-02 01:00:00,"HARV","nee",0.387748791328286
"15755",2018-12-02 01:30:00,"HARV","nee",0.637651342487665
"15756",2018-12-02 02:00:00,"HARV","nee",-0.122609560001977
"15757",2018-12-02 02:30:00,"HARV","nee",-3.16389931601581
"15758",2018-12-02 03:30:00,"HARV","nee",-0.603463778543375
"15759",2018-12-02 05:00:00,"HARV","nee",1.74435998465365
"15760",2018-12-02 05:30:00,"HARV","nee",1.96058706335578
"15761",2018-12-02 06:00:00,"HARV","nee",1.24255270239182
"15762",2018-12-03 16:00:00,"HARV","nee",-2.12498114026366
"15763",2018-12-03 17:00:00,"HARV","nee",1.06689708536869
"15764",2018-12-03 18:30:00,"HARV","nee",0.429746111653284
"15765",2018-12-03 19:00:00,"HARV","nee",0.123205908404272
"15766",2018-12-03 19:30:00,"HARV","nee",0.496414755289236
"15767",2018-12-03 20:00:00,"HARV","nee",0.604926206961575
"15768",2018-12-03 20:30:00,"HARV","nee",0.97366325945011
"15769",2018-12-03 21:00:00,"HARV","nee",0.546646329835825
"15770",2018-12-03 21:30:00,"HARV","nee",1.09500770901553
"15771",2018-12-03 22:00:00,"HARV","nee",1.46785468534693
"15772",2018-12-03 22:30:00,"HARV","nee",1.12100250953833
"15773",2018-12-03 23:00:00,"HARV","nee",1.01232808680961
"15774",2018-12-03 23:30:00,"HARV","nee",0.841292888823008
"15775",2018-12-04,"HARV","nee",1.00022538435464
"15776",2018-12-04 00:30:00,"HARV","nee",2.84463303745992
"15777",2018-12-04 01:00:00,"HARV","nee",3.93715433470087
"15778",2018-12-04 01:30:00,"HARV","nee",1.1100320159288
"15779",2018-12-04 02:00:00,"HARV","nee",2.44757104190521
"15780",2018-12-04 02:30:00,"HARV","nee",1.0051528407692
"15781",2018-12-04 03:00:00,"HARV","nee",0.93502135178336
"15782",2018-12-04 03:30:00,"HARV","nee",0.79976830028742
"15783",2018-12-04 04:00:00,"HARV","nee",0.640927088714781
"15784",2018-12-04 04:30:00,"HARV","nee",4.0945049446338
"15785",2018-12-04 05:00:00,"HARV","nee",2.24021697328246
"15786",2018-12-04 05:30:00,"HARV","nee",0.564946113314724
"15787",2018-12-04 06:30:00,"HARV","nee",5.60582217564853
"15788",2018-12-04 07:00:00,"HARV","nee",3.24907485619147
"15789",2018-12-04 07:30:00,"HARV","nee",1.49918310057744
"15790",2018-12-04 08:00:00,"HARV","nee",0.978626425955059
"15791",2018-12-04 08:30:00,"HARV","nee",0.90455930484382
"15792",2018-12-04 09:00:00,"HARV","nee",0.379710312839181
"15793",2018-12-04 09:30:00,"HARV","nee",0.212865514415618
"15794",2018-12-04 10:00:00,"HARV","nee",0.77239232272851
"15795",2018-12-04 10:30:00,"HARV","nee",0.619785848216231
"15796",2018-12-04 11:30:00,"HARV","nee",0.650024911860557
"15797",2018-12-04 12:00:00,"HARV","nee",0.454501459747982
"15798",2018-12-04 12:30:00,"HARV","nee",1.085683267826
"15799",2018-12-04 13:00:00,"HARV","nee",1.17278414646299
"15800",2018-12-04 13:30:00,"HARV","nee",0.336977746323382
"15801",2018-12-04 20:00:00,"HARV","nee",0.203207062007063
"15802",2018-12-04 20:30:00,"HARV","nee",0.489921737356476
"15803",2018-12-04 21:00:00,"HARV","nee",0.209861967837809
"15804",2018-12-04 21:30:00,"HARV","nee",2.05219255410133
"15805",2018-12-04 22:00:00,"HARV","nee",0.878288430959006
"15806",2018-12-04 22:30:00,"HARV","nee",1.08311299032257
